Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-04-14 21:00:00,Poland,Poland,PL,634.56,688.82,34.11,33.29,entsoe.eu,false,
2024-04-14 22:00:00,Poland,Poland,PL,650.66,707.6,31.49,30.19,entsoe.eu,false,
2024-04-14 23:00:00,Poland,Poland,PL,698.54,758.67,26.42,25.13,entsoe.eu,false,
2024-04-15 00:00:00,Poland,Poland,PL,724.25,785.06,24.38,23.16,entsoe.eu,false,
2024-04-15 01:00:00,Poland,Poland,PL,735.66,796.88,23.41,22.16,entsoe.eu,false,
2024-04-15 02:00:00,Poland,Poland,PL,746.37,807.79,22.56,21.24,entsoe.eu,false,
2024-04-15 03:00:00,Poland,Poland,PL,754.16,814.44,22.96,21.7,entsoe.eu,false,
2024-04-15 04:00:00,Poland,Poland,PL,775.09,836.71,20.46,19.56,entsoe.eu,false,
2024-04-15 05:00:00,Poland,Poland,PL,820.11,879.04,19.24,19.06,entsoe.eu,false,
2024-04-15 06:00:00,Poland,Poland,PL,782.09,840.09,22.97,22.56,entsoe.eu,false,
2024-04-15 07:00:00,Poland,Poland,PL,674.1,730.75,32.44,30.95,entsoe.eu,false,
2024-04-15 08:00:00,Poland,Poland,PL,620.62,675.8,37.82,36.44,entsoe.eu,false,
2024-04-15 09:00:00,Poland,Poland,PL,588.01,642.71,40.79,39.6,entsoe.eu,false,
2024-04-15 10:00:00,Poland,Poland,PL,578.32,633.17,41.64,40.46,entsoe.eu,false,
2024-04-15 11:00:00,Poland,Poland,PL,598.96,655.03,39.49,38.4,entsoe.eu,false,
2024-04-15 12:00:00,Poland,Poland,PL,588.14,644.63,40.01,38.69,entsoe.eu,false,
2024-04-15 13:00:00,Poland,Poland,PL,603.03,660.3,38.34,36.95,entsoe.eu,false,
2024-04-15 14:00:00,Poland,Poland,PL,660.67,720.25,32.4,31.24,entsoe.eu,false,
2024-04-15 15:00:00,Poland,Poland,PL,725.37,786.41,26.25,24.92,entsoe.eu,false,
2024-04-15 16:00:00,Poland,Poland,PL,791.27,853.6,19.86,18.58,entsoe.eu,false,
2024-04-15 17:00:00,Poland,Poland,PL,821.11,880.31,18.99,17.85,entsoe.eu,false,
2024-04-15 18:00:00,Poland,Poland,PL,796.12,852.92,22.01,20.91,entsoe.eu,false,
2024-04-15 19:00:00,Poland,Poland,PL,750.33,806.67,25.55,24.19,entsoe.eu,false,
2024-04-15 20:00:00,Poland,Poland,PL,705.81,761.99,28.82,27.47,entsoe.eu,false,
2024-04-15 21:00:00,Poland,Poland,PL,668.12,726.68,30.19,29.0,entsoe.eu,false,
2024-04-15 22:00:00,Poland,Poland,PL,649.51,707.71,31.41,30.55,entsoe.eu,false,
2024-04-15 23:00:00,Poland,Poland,PL,666.56,726.07,29.34,28.5,entsoe.eu,false,
2024-04-16 00:00:00,Poland,Poland,PL,671.25,731.15,28.77,27.99,entsoe.eu,false,
2024-04-16 01:00:00,Poland,Poland,PL,650.87,709.22,30.85,30.23,entsoe.eu,false,
2024-04-16 02:00:00,Poland,Poland,PL,613.87,670.06,34.55,33.93,entsoe.eu,false,
2024-04-16 03:00:00,Poland,Poland,PL,604.96,659.85,35.99,35.37,entsoe.eu,false,
2024-04-16 04:00:00,Poland,Poland,PL,595.92,649.39,37.4,36.8,entsoe.eu,false,
2024-04-16 05:00:00,Poland,Poland,PL,583.39,633.52,40.57,40.06,entsoe.eu,false,
2024-04-16 06:00:00,Poland,Poland,PL,547.92,598.61,43.09,42.99,entsoe.eu,false,
2024-04-16 07:00:00,Poland,Poland,PL,488.99,537.44,49.11,48.81,entsoe.eu,false,
2024-04-16 08:00:00,Poland,Poland,PL,478.9,526.51,50.57,50.34,entsoe.eu,false,
2024-04-16 09:00:00,Poland,Poland,PL,463.94,511.71,51.89,51.84,entsoe.eu,false,
2024-04-16 10:00:00,Poland,Poland,PL,444.77,491.74,54.06,54.01,entsoe.eu,false,
2024-04-16 11:00:00,Poland,Poland,PL,434.35,480.56,55.46,55.4,entsoe.eu,false,
2024-04-16 12:00:00,Poland,Poland,PL,423.31,469.4,56.61,56.11,entsoe.eu,false,
2024-04-16 13:00:00,Poland,Poland,PL,455.72,503.6,53.14,52.32,entsoe.eu,false,
2024-04-16 14:00:00,Poland,Poland,PL,519.17,570.39,46.37,45.48,entsoe.eu,false,
2024-04-16 15:00:00,Poland,Poland,PL,588.77,642.76,39.34,38.38,entsoe.eu,false,
2024-04-16 16:00:00,Poland,Poland,PL,668.75,725.31,31.69,30.58,entsoe.eu,false,
2024-04-16 17:00:00,Poland,Poland,PL,741.42,795.94,27.34,26.29,entsoe.eu,false,
2024-04-16 18:00:00,Poland,Poland,PL,750.8,804.34,27.15,26.1,entsoe.eu,false,
2024-04-16 19:00:00,Poland,Poland,PL,730.25,785.86,26.75,24.84,entsoe.eu,false,
2024-04-16 20:00:00,Poland,Poland,PL,699.27,757.53,27.12,24.24,entsoe.eu,false,
2024-04-16 21:00:00,Poland,Poland,PL,730.03,787.37,25.77,22.92,entsoe.eu,false,
2024-04-16 22:00:00,Poland,Poland,PL,738.99,797.96,24.59,22.6,entsoe.eu,false,
2024-04-16 23:00:00,Poland,Poland,PL,761.29,822.39,21.99,20.72,entsoe.eu,false,
2024-04-17 00:00:00,Poland,Poland,PL,783.66,845.68,19.88,18.7,entsoe.eu,false,
2024-04-17 01:00:00,Poland,Poland,PL,793.59,856.78,18.61,17.46,entsoe.eu,false,
2024-04-17 02:00:00,Poland,Poland,PL,771.58,833.5,21.07,19.21,entsoe.eu,false,
2024-04-17 03:00:00,Poland,Poland,PL,797.58,860.42,18.67,17.31,entsoe.eu,false,
2024-04-17 04:00:00,Poland,Poland,PL,811.5,875.1,16.92,16.32,entsoe.eu,false,
2024-04-17 05:00:00,Poland,Poland,PL,799.03,856.78,21.59,21.08,entsoe.eu,false,
2024-04-17 06:00:00,Poland,Poland,PL,757.27,813.47,25.84,25.35,entsoe.eu,false,
2024-04-17 07:00:00,Poland,Poland,PL,696.21,754.37,29.41,28.19,entsoe.eu,false,
2024-04-17 08:00:00,Poland,Poland,PL,677.18,735.01,31.57,30.79,entsoe.eu,false,
2024-04-17 09:00:00,Poland,Poland,PL,669.6,727.86,32.04,31.4,entsoe.eu,false,
2024-04-17 10:00:00,Poland,Poland,PL,656.16,714.24,33.37,32.66,entsoe.eu,false,
2024-04-17 11:00:00,Poland,Poland,PL,655.55,713.23,33.71,32.89,entsoe.eu,false,
2024-04-17 12:00:00,Poland,Poland,PL,658.74,716.68,33.31,32.37,entsoe.eu,false,
2024-04-17 13:00:00,Poland,Poland,PL,693.75,752.53,29.84,29.34,entsoe.eu,false,
2024-04-17 14:00:00,Poland,Poland,PL,706.02,765.45,28.65,28.11,entsoe.eu,false,
2024-04-17 15:00:00,Poland,Poland,PL,729.08,790.01,25.84,24.3,entsoe.eu,false,
2024-04-17 16:00:00,Poland,Poland,PL,793.61,855.52,20.3,18.82,entsoe.eu,false,
2024-04-17 17:00:00,Poland,Poland,PL,868.31,929.73,15.01,14.41,entsoe.eu,false,
2024-04-17 18:00:00,Poland,Poland,PL,878.54,938.78,14.98,14.0,entsoe.eu,false,
2024-04-17 19:00:00,Poland,Poland,PL,860.23,923.69,14.26,12.4,entsoe.eu,false,
2024-04-17 20:00:00,Poland,Poland,PL,843.35,909.08,14.45,11.52,entsoe.eu,false,
2024-04-17 21:00:00,Poland,Poland,PL,844.99,911.83,14.22,11.64,entsoe.eu,false,
2024-04-17 22:00:00,Poland,Poland,PL,850.42,918.79,13.07,11.33,entsoe.eu,false,
2024-04-17 23:00:00,Poland,Poland,PL,844.93,912.33,13.94,12.05,entsoe.eu,false,
2024-04-18 00:00:00,Poland,Poland,PL,863.01,930.01,12.66,11.46,entsoe.eu,false,
2024-04-18 01:00:00,Poland,Poland,PL,850.74,917.05,14.06,12.54,entsoe.eu,false,
2024-04-18 02:00:00,Poland,Poland,PL,841.97,908.88,14.48,12.7,entsoe.eu,false,
2024-04-18 03:00:00,Poland,Poland,PL,846.07,912.96,14.21,12.58,entsoe.eu,false,
2024-04-18 04:00:00,Poland,Poland,PL,841.96,907.34,15.22,14.5,entsoe.eu,false,
2024-04-18 05:00:00,Poland,Poland,PL,815.95,876.15,20.56,20.45,entsoe.eu,false,
2024-04-18 06:00:00,Poland,Poland,PL,744.24,803.32,26.91,26.81,entsoe.eu,false,
2024-04-18 07:00:00,Poland,Poland,PL,675.2,734.83,32.16,32.02,entsoe.eu,false,
2024-04-18 08:00:00,Poland,Poland,PL,630.39,688.41,36.92,36.84,entsoe.eu,false,
2024-04-18 09:00:00,Poland,Poland,PL,610.71,668.71,38.09,38.06,entsoe.eu,false,
2024-04-18 10:00:00,Poland,Poland,PL,597.74,654.73,39.87,39.82,entsoe.eu,false,
2024-04-18 11:00:00,Poland,Poland,PL,590.08,646.38,40.75,40.7,entsoe.eu,false,
2024-04-18 12:00:00,Poland,Poland,PL,580.7,636.5,41.65,41.61,entsoe.eu,false,
2024-04-18 13:00:00,Poland,Poland,PL,575.89,631.58,41.96,41.42,entsoe.eu,false,
2024-04-18 14:00:00,Poland,Poland,PL,587.66,643.99,40.81,39.96,entsoe.eu,false,
2024-04-18 15:00:00,Poland,Poland,PL,660.39,718.03,34.27,33.35,entsoe.eu,false,
2024-04-18 16:00:00,Poland,Poland,PL,756.78,820.04,22.91,21.93,entsoe.eu,false,
2024-04-18 17:00:00,Poland,Poland,PL,817.59,880.29,18.27,17.28,entsoe.eu,false,
2024-04-18 18:00:00,Poland,Poland,PL,818.26,879.65,18.68,17.66,entsoe.eu,false,
2024-04-18 19:00:00,Poland,Poland,PL,780.61,845.02,19.62,17.34,entsoe.eu,false,
2024-04-18 20:00:00,Poland,Poland,PL,731.94,795.46,23.43,19.81,entsoe.eu,false,
2024-04-18 21:00:00,Poland,Poland,PL,736.67,800.89,23.15,20.49,entsoe.eu,false,
2024-04-18 22:00:00,Poland,Poland,PL,741.65,805.8,23.16,21.69,entsoe.eu,false,
2024-04-18 23:00:00,Poland,Poland,PL,736.82,800.73,23.45,21.98,entsoe.eu,false,
2024-04-19 00:00:00,Poland,Poland,PL,729.51,793.04,23.98,22.56,entsoe.eu,false,
2024-04-19 01:00:00,Poland,Poland,PL,704.13,766.51,26.4,25.01,entsoe.eu,false,
2024-04-19 02:00:00,Poland,Poland,PL,689.06,751.13,27.68,26.19,entsoe.eu,false,
2024-04-19 03:00:00,Poland,Poland,PL,699.66,761.66,26.96,25.63,entsoe.eu,false,
2024-04-19 04:00:00,Poland,Poland,PL,702.12,763.73,26.94,25.89,entsoe.eu,false,
2024-04-19 05:00:00,Poland,Poland,PL,673.67,733.39,30.78,29.97,entsoe.eu,false,
2024-04-19 06:00:00,Poland,Poland,PL,611.18,669.18,37.32,36.58,entsoe.eu,false,
2024-04-19 07:00:00,Poland,Poland,PL,584.25,641.78,40.09,39.63,entsoe.eu,false,
2024-04-19 08:00:00,Poland,Poland,PL,546.33,602.78,43.76,43.08,entsoe.eu,false,
2024-04-19 09:00:00,Poland,Poland,PL,541.63,598.57,43.72,43.21,entsoe.eu,false,
2024-04-19 10:00:00,Poland,Poland,PL,532.29,588.67,44.69,44.22,entsoe.eu,false,
2024-04-19 11:00:00,Poland,Poland,PL,533.79,589.52,45.13,44.86,entsoe.eu,false,
2024-04-19 12:00:00,Poland,Poland,PL,549.56,604.66,44.59,43.89,entsoe.eu,false,
2024-04-19 13:00:00,Poland,Poland,PL,601.06,657.57,39.59,38.91,entsoe.eu,false,
2024-04-19 14:00:00,Poland,Poland,PL,635.38,693.27,36.03,35.23,entsoe.eu,false,
2024-04-19 15:00:00,Poland,Poland,PL,687.84,745.26,32.06,31.14,entsoe.eu,false,
2024-04-19 16:00:00,Poland,Poland,PL,748.9,807.79,26.1,25.2,entsoe.eu,false,
2024-04-19 17:00:00,Poland,Poland,PL,796.36,854.85,22.52,21.6,entsoe.eu,false,
2024-04-19 18:00:00,Poland,Poland,PL,805.01,863.36,21.71,20.75,entsoe.eu,false,
2024-04-19 19:00:00,Poland,Poland,PL,791.41,852.29,21.34,20.29,entsoe.eu,false,
2024-04-19 20:00:00,Poland,Poland,PL,757.88,821.81,22.33,20.98,entsoe.eu,false,
2024-04-19 21:00:00,Poland,Poland,PL,760.67,825.03,22.13,20.88,entsoe.eu,false,
2024-04-19 22:00:00,Poland,Poland,PL,751.78,815.86,22.97,21.95,entsoe.eu,false,
2024-04-19 23:00:00,Poland,Poland,PL,735.15,798.56,24.42,23.39,entsoe.eu,false,
2024-04-20 00:00:00,Poland,Poland,PL,722.95,785.81,25.49,24.46,entsoe.eu,false,
2024-04-20 01:00:00,Poland,Poland,PL,717.18,779.63,26.12,25.09,entsoe.eu,false,
2024-04-20 02:00:00,Poland,Poland,PL,711.59,774.06,26.55,25.52,entsoe.eu,false,
2024-04-20 03:00:00,Poland,Poland,PL,707.97,770.24,27.03,26.03,entsoe.eu,false,
2024-04-20 04:00:00,Poland,Poland,PL,698.82,759.76,28.78,27.83,entsoe.eu,false,
2024-04-20 05:00:00,Poland,Poland,PL,680.76,739.47,31.41,30.54,entsoe.eu,false,
2024-04-20 06:00:00,Poland,Poland,PL,625.89,679.28,38.36,36.94,entsoe.eu,false,
2024-04-20 07:00:00,Poland,Poland,PL,579.01,629.61,43.39,41.64,entsoe.eu,false,
2024-04-20 08:00:00,Poland,Poland,PL,555.13,606.27,44.84,43.08,entsoe.eu,false,
2024-04-20 09:00:00,Poland,Poland,PL,538.82,591.1,45.16,43.37,entsoe.eu,false,
2024-04-20 10:00:00,Poland,Poland,PL,528.59,580.47,46.23,44.45,entsoe.eu,false,
2024-04-20 11:00:00,Poland,Poland,PL,525.41,577.61,46.38,45.05,entsoe.eu,false,
2024-04-20 12:00:00,Poland,Poland,PL,543.77,597.16,44.65,44.06,entsoe.eu,false,
2024-04-20 13:00:00,Poland,Poland,PL,577.04,631.75,41.5,40.96,entsoe.eu,false,
2024-04-20 14:00:00,Poland,Poland,PL,624.39,680.92,36.89,36.24,entsoe.eu,false,
2024-04-20 15:00:00,Poland,Poland,PL,673.81,731.83,32.38,31.33,entsoe.eu,false,
2024-04-20 16:00:00,Poland,Poland,PL,732.47,791.79,27.36,26.17,entsoe.eu,false,
2024-04-20 17:00:00,Poland,Poland,PL,784.72,843.21,23.71,22.37,entsoe.eu,false,
2024-04-20 18:00:00,Poland,Poland,PL,807.25,866.39,21.7,20.28,entsoe.eu,false,
2024-04-20 19:00:00,Poland,Poland,PL,822.86,883.0,20.23,18.86,entsoe.eu,false,
2024-04-20 20:00:00,Poland,Poland,PL,813.78,874.25,20.72,18.42,entsoe.eu,false,
2024-04-20 21:00:00,Poland,Poland,PL,785.62,847.85,22.04,19.49,entsoe.eu,false,
2024-04-20 22:00:00,Poland,Poland,PL,781.33,843.64,22.28,19.96,entsoe.eu,false,
2024-04-20 23:00:00,Poland,Poland,PL,741.14,804.22,25.2,22.96,entsoe.eu,false,
2024-04-21 00:00:00,Poland,Poland,PL,743.36,807.25,24.34,22.33,entsoe.eu,false,
2024-04-21 01:00:00,Poland,Poland,PL,743.19,806.53,24.46,22.55,entsoe.eu,false,
2024-04-21 02:00:00,Poland,Poland,PL,738.62,802.49,24.44,22.61,entsoe.eu,false,
2024-04-21 03:00:00,Poland,Poland,PL,727.11,790.69,25.47,23.8,entsoe.eu,false,
2024-04-21 04:00:00,Poland,Poland,PL,685.31,748.04,29.37,27.85,entsoe.eu,false,
2024-04-21 05:00:00,Poland,Poland,PL,654.54,715.64,32.79,31.59,entsoe.eu,false,
2024-04-21 06:00:00,Poland,Poland,PL,600.93,659.62,38.43,37.77,entsoe.eu,false,
2024-04-21 07:00:00,Poland,Poland,PL,531.43,586.63,45.48,44.81,entsoe.eu,false,
2024-04-21 08:00:00,Poland,Poland,PL,499.95,553.08,48.75,47.71,entsoe.eu,false,
2024-04-21 09:00:00,Poland,Poland,PL,497.03,549.85,49.09,48.58,entsoe.eu,false,
2024-04-21 10:00:00,Poland,Poland,PL,498.28,550.96,48.99,48.73,entsoe.eu,false,
2024-04-21 11:00:00,Poland,Poland,PL,483.15,535.49,50.44,50.43,entsoe.eu,false,
2024-04-21 12:00:00,Poland,Poland,PL,480.07,532.03,50.66,50.61,entsoe.eu,false,
2024-04-21 13:00:00,Poland,Poland,PL,497.79,550.05,48.86,48.77,entsoe.eu,false,
2024-04-21 14:00:00,Poland,Poland,PL,510.93,563.79,47.41,47.24,entsoe.eu,false,
2024-04-21 15:00:00,Poland,Poland,PL,570.69,625.42,41.41,41.25,entsoe.eu,false,
2024-04-21 16:00:00,Poland,Poland,PL,607.24,663.01,38.16,37.19,entsoe.eu,false,
2024-04-21 17:00:00,Poland,Poland,PL,692.79,746.83,32.53,31.68,entsoe.eu,false,
2024-04-21 18:00:00,Poland,Poland,PL,733.06,788.25,29.26,28.3,entsoe.eu,false,
2024-04-21 19:00:00,Poland,Poland,PL,747.29,803.39,27.77,26.89,entsoe.eu,false,
2024-04-21 20:00:00,Poland,Poland,PL,743.19,801.43,26.48,25.63,entsoe.eu,false,
2024-04-21 21:00:00,Poland,Poland,PL,735.34,796.39,25.73,24.68,entsoe.eu,false,
2024-04-21 22:00:00,Poland,Poland,PL,730.74,794.12,24.59,23.41,entsoe.eu,false,
2024-04-21 23:00:00,Poland,Poland,PL,735.52,799.65,23.76,22.56,entsoe.eu,false,
2024-04-22 00:00:00,Poland,Poland,PL,740.58,804.96,23.27,22.09,entsoe.eu,false,
2024-04-22 01:00:00,Poland,Poland,PL,748.24,812.82,22.6,21.43,entsoe.eu,false,
2024-04-22 02:00:00,Poland,Poland,PL,756.11,820.54,22.12,20.95,entsoe.eu,false,
2024-04-22 03:00:00,Poland,Poland,PL,763.37,826.88,22.3,21.1,entsoe.eu,false,
2024-04-22 04:00:00,Poland,Poland,PL,763.04,826.35,22.0,21.1,entsoe.eu,false,
2024-04-22 05:00:00,Poland,Poland,PL,771.8,830.81,24.02,23.84,entsoe.eu,false,
2024-04-22 06:00:00,Poland,Poland,PL,728.63,787.74,27.53,27.46,entsoe.eu,false,
2024-04-22 07:00:00,Poland,Poland,PL,684.34,741.91,32.14,32.05,entsoe.eu,false,
2024-04-22 08:00:00,Poland,Poland,PL,655.04,711.53,34.8,34.22,entsoe.eu,false,
2024-04-22 09:00:00,Poland,Poland,PL,654.32,711.91,34.23,33.62,entsoe.eu,false,
2024-04-22 10:00:00,Poland,Poland,PL,665.88,724.25,33.17,32.56,entsoe.eu,false,
2024-04-22 11:00:00,Poland,Poland,PL,682.64,741.57,31.52,30.89,entsoe.eu,false,
2024-04-22 12:00:00,Poland,Poland,PL,689.62,749.38,30.71,30.03,entsoe.eu,false,
2024-04-22 13:00:00,Poland,Poland,PL,708.34,768.53,29.36,28.61,entsoe.eu,false,
2024-04-22 14:00:00,Poland,Poland,PL,735.13,796.98,26.43,25.61,entsoe.eu,false,
2024-04-22 15:00:00,Poland,Poland,PL,768.09,831.42,22.97,21.94,entsoe.eu,false,
2024-04-22 16:00:00,Poland,Poland,PL,815.6,879.88,18.5,17.43,entsoe.eu,false,
2024-04-22 17:00:00,Poland,Poland,PL,891.02,952.49,14.11,13.49,entsoe.eu,false,
2024-04-22 18:00:00,Poland,Poland,PL,922.85,984.99,11.21,11.0,entsoe.eu,false,
2024-04-22 19:00:00,Poland,Poland,PL,884.77,950.39,12.13,11.18,entsoe.eu,false,
2024-04-22 20:00:00,Poland,Poland,PL,869.14,936.48,12.25,10.58,entsoe.eu,false,
2024-04-22 21:00:00,Poland,Poland,PL,866.75,934.56,12.6,10.85,entsoe.eu,false,
2024-04-22 22:00:00,Poland,Poland,PL,864.81,933.82,12.22,10.86,entsoe.eu,false,
2024-04-22 23:00:00,Poland,Poland,PL,868.93,937.75,12.21,10.85,entsoe.eu,false,
2024-04-23 00:00:00,Poland,Poland,PL,866.27,935.49,12.19,10.8,entsoe.eu,false,
2024-04-23 01:00:00,Poland,Poland,PL,859.68,928.99,12.35,10.95,entsoe.eu,false,
2024-04-23 02:00:00,Poland,Poland,PL,854.42,923.36,12.88,11.43,entsoe.eu,false,
2024-04-23 03:00:00,Poland,Poland,PL,863.57,932.14,12.12,10.9,entsoe.eu,false,
2024-04-23 04:00:00,Poland,Poland,PL,852.1,916.04,15.26,14.56,entsoe.eu,false,
2024-04-23 05:00:00,Poland,Poland,PL,793.3,853.68,22.39,21.82,entsoe.eu,false,
2024-04-23 06:00:00,Poland,Poland,PL,723.72,783.48,28.47,28.38,entsoe.eu,false,
2024-04-23 07:00:00,Poland,Poland,PL,642.79,702.74,35.04,34.95,entsoe.eu,false,
2024-04-23 08:00:00,Poland,Poland,PL,589.13,646.25,40.88,40.78,entsoe.eu,false,
2024-04-23 09:00:00,Poland,Poland,PL,594.5,652.14,39.94,39.44,entsoe.eu,false,
2024-04-23 10:00:00,Poland,Poland,PL,591.65,648.92,40.34,39.7,entsoe.eu,false,
2024-04-23 11:00:00,Poland,Poland,PL,581.46,638.17,41.56,40.94,entsoe.eu,false,
2024-04-23 12:00:00,Poland,Poland,PL,572.07,628.67,42.5,41.82,entsoe.eu,false,
2024-04-23 13:00:00,Poland,Poland,PL,600.77,658.95,39.34,38.62,entsoe.eu,false,
2024-04-23 14:00:00,Poland,Poland,PL,666.02,726.36,33.11,32.41,entsoe.eu,false,
2024-04-23 15:00:00,Poland,Poland,PL,740.66,804.4,24.9,24.13,entsoe.eu,false,
2024-04-23 16:00:00,Poland,Poland,PL,805.98,871.29,18.76,17.85,entsoe.eu,false,
2024-04-23 17:00:00,Poland,Poland,PL,864.1,927.21,15.45,14.74,entsoe.eu,false,
2024-04-23 18:00:00,Poland,Poland,PL,869.76,932.38,15.1,14.23,entsoe.eu,false,
2024-04-23 19:00:00,Poland,Poland,PL,830.8,895.81,16.59,14.41,entsoe.eu,false,
2024-04-23 20:00:00,Poland,Poland,PL,789.26,853.77,19.39,15.64,entsoe.eu,false,
2024-04-23 21:00:00,Poland,Poland,PL,779.8,842.77,20.96,17.03,entsoe.eu,false,
2024-04-23 22:00:00,Poland,Poland,PL,786.84,849.59,21.11,19.35,entsoe.eu,false,
2024-04-23 23:00:00,Poland,Poland,PL,774.08,836.78,22.2,20.88,entsoe.eu,false,
2024-04-24 00:00:00,Poland,Poland,PL,772.87,835.81,22.22,20.92,entsoe.eu,false,
2024-04-24 01:00:00,Poland,Poland,PL,784.83,848.18,21.15,19.87,entsoe.eu,false,
2024-04-24 02:00:00,Poland,Poland,PL,799.31,863.23,19.82,18.58,entsoe.eu,false,
2024-04-24 03:00:00,Poland,Poland,PL,809.64,874.0,18.92,17.73,entsoe.eu,false,
2024-04-24 04:00:00,Poland,Poland,PL,800.96,865.32,19.26,18.14,entsoe.eu,false,
2024-04-24 05:00:00,Poland,Poland,PL,786.34,849.46,21.41,20.53,entsoe.eu,false,
2024-04-24 06:00:00,Poland,Poland,PL,756.32,818.19,24.77,24.03,entsoe.eu,false,
2024-04-24 07:00:00,Poland,Poland,PL,696.33,757.2,30.46,29.72,entsoe.eu,false,
2024-04-24 08:00:00,Poland,Poland,PL,643.91,702.86,36.04,35.16,entsoe.eu,false,
2024-04-24 09:00:00,Poland,Poland,PL,633.32,691.79,37.12,36.37,entsoe.eu,false,
2024-04-24 10:00:00,Poland,Poland,PL,634.71,694.08,36.32,35.62,entsoe.eu,false,
2024-04-24 11:00:00,Poland,Poland,PL,634.73,694.05,36.21,35.39,entsoe.eu,false,
2024-04-24 12:00:00,Poland,Poland,PL,659.73,718.94,34.43,33.51,entsoe.eu,false,
2024-04-24 13:00:00,Poland,Poland,PL,688.18,748.37,31.62,30.86,entsoe.eu,false,
2024-04-24 14:00:00,Poland,Poland,PL,710.73,772.21,28.82,27.61,entsoe.eu,false,
2024-04-24 15:00:00,Poland,Poland,PL,752.42,815.26,24.34,23.28,entsoe.eu,false,
2024-04-24 16:00:00,Poland,Poland,PL,798.34,861.14,20.47,19.5,entsoe.eu,false,
2024-04-24 17:00:00,Poland,Poland,PL,833.5,891.82,20.31,19.32,entsoe.eu,false,
2024-04-24 18:00:00,Poland,Poland,PL,853.69,911.36,19.12,18.15,entsoe.eu,false,
2024-04-24 19:00:00,Poland,Poland,PL,843.59,905.18,17.79,16.58,entsoe.eu,false,
2024-04-24 20:00:00,Poland,Poland,PL,828.11,893.5,16.65,15.09,entsoe.eu,false,
2024-04-24 21:00:00,Poland,Poland,PL,836.17,901.88,16.31,14.66,entsoe.eu,false,
2024-04-24 22:00:00,Poland,Poland,PL,834.6,900.32,16.57,14.55,entsoe.eu,false,
2024-04-24 23:00:00,Poland,Poland,PL,850.26,917.08,14.82,13.1,entsoe.eu,false,
2024-04-25 00:00:00,Poland,Poland,PL,838.08,904.92,15.77,13.76,entsoe.eu,false,
2024-04-25 01:00:00,Poland,Poland,PL,840.89,907.24,15.8,13.48,entsoe.eu,false,
2024-04-25 02:00:00,Poland,Poland,PL,841.05,907.52,15.8,13.43,entsoe.eu,false,
2024-04-25 03:00:00,Poland,Poland,PL,849.11,915.29,15.3,12.93,entsoe.eu,false,
2024-04-25 04:00:00,Poland,Poland,PL,851.5,913.92,16.96,15.8,entsoe.eu,false,
2024-04-25 05:00:00,Poland,Poland,PL,820.57,879.97,21.24,20.64,entsoe.eu,false,
2024-04-25 06:00:00,Poland,Poland,PL,737.11,796.9,27.61,26.47,entsoe.eu,false,
2024-04-25 07:00:00,Poland,Poland,PL,663.24,723.07,33.71,32.98,entsoe.eu,false,
2024-04-25 08:00:00,Poland,Poland,PL,636.93,695.16,36.96,36.9,entsoe.eu,false,
2024-04-25 09:00:00,Poland,Poland,PL,608.64,666.37,39.39,39.3,entsoe.eu,false,
2024-04-25 10:00:00,Poland,Poland,PL,593.07,649.93,41.04,40.94,entsoe.eu,false,
2024-04-25 11:00:00,Poland,Poland,PL,576.28,632.45,42.6,42.45,entsoe.eu,false,
2024-04-25 12:00:00,Poland,Poland,PL,577.01,633.11,42.6,42.47,entsoe.eu,false,
2024-04-25 13:00:00,Poland,Poland,PL,584.2,640.66,41.93,41.32,entsoe.eu,false,
2024-04-25 14:00:00,Poland,Poland,PL,607.74,665.02,39.42,38.55,entsoe.eu,false,
2024-04-25 15:00:00,Poland,Poland,PL,667.85,724.91,34.81,33.6,entsoe.eu,false,
2024-04-25 16:00:00,Poland,Poland,PL,763.29,819.32,27.88,26.27,entsoe.eu,false,
2024-04-25 17:00:00,Poland,Poland,PL,848.55,907.11,19.25,18.25,entsoe.eu,false,
2024-04-25 18:00:00,Poland,Poland,PL,871.41,930.2,17.14,16.18,entsoe.eu,false,
2024-04-25 19:00:00,Poland,Poland,PL,830.44,889.71,20.07,18.52,entsoe.eu,false,
2024-04-25 20:00:00,Poland,Poland,PL,789.59,851.61,20.88,17.74,entsoe.eu,false,
2024-04-25 21:00:00,Poland,Poland,PL,767.44,829.17,22.99,20.49,entsoe.eu,false,
2024-04-25 22:00:00,Poland,Poland,PL,752.41,814.69,24.16,22.72,entsoe.eu,false,
2024-04-25 23:00:00,Poland,Poland,PL,741.18,802.18,25.76,24.3,entsoe.eu,false,
2024-04-26 00:00:00,Poland,Poland,PL,748.73,811.11,24.15,22.78,entsoe.eu,false,
2024-04-26 01:00:00,Poland,Poland,PL,749.91,812.81,23.93,22.46,entsoe.eu,false,
2024-04-26 02:00:00,Poland,Poland,PL,754.1,817.24,23.61,22.11,entsoe.eu,false,
2024-04-26 03:00:00,Poland,Poland,PL,777.96,841.61,21.52,20.25,entsoe.eu,false,
2024-04-26 04:00:00,Poland,Poland,PL,752.8,814.69,24.28,23.13,entsoe.eu,false,
