Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-31 12:00:00,Switzerland,Switzerland,CH,11.66,33.72,97.67,57.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 13:00:00,Switzerland,Switzerland,CH,10.24,31.9,97.93,57.25,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 14:00:00,Switzerland,Switzerland,CH,10.27,31.71,97.92,55.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 15:00:00,Switzerland,Switzerland,CH,10.94,32.35,97.76,55.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 16:00:00,Switzerland,Switzerland,CH,9.95,31.62,97.99,58.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 17:00:00,Switzerland,Switzerland,CH,14.82,37.42,97.7,62.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 18:00:00,Switzerland,Switzerland,CH,29.93,53.87,95.69,62.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 19:00:00,Switzerland,Switzerland,CH,50.92,77.35,92.81,61.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 20:00:00,Switzerland,Switzerland,CH,60.78,88.23,91.5,59.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 21:00:00,Switzerland,Switzerland,CH,62.28,90.31,91.26,58.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 22:00:00,Switzerland,Switzerland,CH,68.63,97.78,90.32,58.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-01-31 23:00:00,Switzerland,Switzerland,CH,66.68,95.33,90.88,58.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 00:00:00,Switzerland,Switzerland,CH,72.14,101.31,90.22,57.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 01:00:00,Switzerland,Switzerland,CH,67.63,96.2,90.78,57.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 02:00:00,Switzerland,Switzerland,CH,59.42,86.67,91.79,56.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 03:00:00,Switzerland,Switzerland,CH,55.99,82.79,92.15,55.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 04:00:00,Switzerland,Switzerland,CH,52.86,79.33,92.41,55.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 05:00:00,Switzerland,Switzerland,CH,41.66,67.1,93.9,58.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 06:00:00,Switzerland,Switzerland,CH,28.14,52.26,95.92,62.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 07:00:00,Switzerland,Switzerland,CH,30.3,54.02,95.75,64.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 08:00:00,Switzerland,Switzerland,CH,39.76,63.69,94.27,61.91,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 09:00:00,Switzerland,Switzerland,CH,48.26,74.21,92.94,61.62,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 10:00:00,Switzerland,Switzerland,CH,51.12,78.77,92.38,61.43,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 11:00:00,Switzerland,Switzerland,CH,48.65,76.45,92.75,61.0,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 12:00:00,Switzerland,Switzerland,CH,49.13,76.63,92.66,58.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 13:00:00,Switzerland,Switzerland,CH,44.56,71.21,93.34,58.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 14:00:00,Switzerland,Switzerland,CH,34.1,58.34,94.79,58.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 15:00:00,Switzerland,Switzerland,CH,24.47,47.3,96.14,58.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 16:00:00,Switzerland,Switzerland,CH,7.69,29.68,98.48,62.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 17:00:00,Switzerland,Switzerland,CH,4.8,27.18,99.13,67.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 18:00:00,Switzerland,Switzerland,CH,7.61,29.71,98.72,65.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 19:00:00,Switzerland,Switzerland,CH,27.43,50.49,96.03,63.26,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 20:00:00,Switzerland,Switzerland,CH,34.76,58.55,94.74,59.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 21:00:00,Switzerland,Switzerland,CH,42.63,67.41,93.55,55.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 22:00:00,Switzerland,Switzerland,CH,50.01,76.38,92.45,53.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-01 23:00:00,Switzerland,Switzerland,CH,40.23,65.42,93.84,52.29,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 00:00:00,Switzerland,Switzerland,CH,37.35,62.18,94.32,52.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 01:00:00,Switzerland,Switzerland,CH,38.3,63.42,94.19,52.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 02:00:00,Switzerland,Switzerland,CH,31.11,54.85,95.12,51.47,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 03:00:00,Switzerland,Switzerland,CH,32.68,56.65,94.88,51.66,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 04:00:00,Switzerland,Switzerland,CH,31.39,55.18,94.99,52.16,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 05:00:00,Switzerland,Switzerland,CH,21.88,44.66,96.5,55.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 06:00:00,Switzerland,Switzerland,CH,20.26,42.41,96.84,59.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 07:00:00,Switzerland,Switzerland,CH,19.92,42.08,97.09,63.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 08:00:00,Switzerland,Switzerland,CH,32.17,55.61,95.44,63.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 09:00:00,Switzerland,Switzerland,CH,30.35,54.63,95.46,61.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 10:00:00,Switzerland,Switzerland,CH,23.83,47.9,96.31,61.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 11:00:00,Switzerland,Switzerland,CH,27.51,52.88,95.75,63.39,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 12:00:00,Switzerland,Switzerland,CH,27.13,52.35,95.82,62.54,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 13:00:00,Switzerland,Switzerland,CH,26.04,51.0,95.98,62.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 14:00:00,Switzerland,Switzerland,CH,26.84,51.15,95.92,60.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 15:00:00,Switzerland,Switzerland,CH,21.84,44.96,96.62,59.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 16:00:00,Switzerland,Switzerland,CH,23.44,46.64,96.57,62.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 17:00:00,Switzerland,Switzerland,CH,39.65,63.69,94.7,65.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 18:00:00,Switzerland,Switzerland,CH,51.49,77.19,93.04,66.02,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 19:00:00,Switzerland,Switzerland,CH,57.08,83.64,92.19,64.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 20:00:00,Switzerland,Switzerland,CH,65.58,94.72,90.83,64.44,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 21:00:00,Switzerland,Switzerland,CH,68.47,98.33,90.49,62.9,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 22:00:00,Switzerland,Switzerland,CH,72.73,103.43,90.03,63.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-02 23:00:00,Switzerland,Switzerland,CH,64.26,93.61,91.31,63.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 00:00:00,Switzerland,Switzerland,CH,59.22,88.13,91.96,64.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 01:00:00,Switzerland,Switzerland,CH,60.15,89.16,91.87,64.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 02:00:00,Switzerland,Switzerland,CH,60.7,89.83,91.79,64.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 03:00:00,Switzerland,Switzerland,CH,57.36,85.78,92.14,62.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 04:00:00,Switzerland,Switzerland,CH,56.2,84.31,92.34,62.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 05:00:00,Switzerland,Switzerland,CH,60.66,89.68,91.91,65.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 06:00:00,Switzerland,Switzerland,CH,56.86,85.49,92.5,67.18,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 07:00:00,Switzerland,Switzerland,CH,55.17,83.2,92.84,67.63,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 08:00:00,Switzerland,Switzerland,CH,48.96,76.46,93.75,70.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 09:00:00,Switzerland,Switzerland,CH,35.08,62.11,95.19,69.17,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 10:00:00,Switzerland,Switzerland,CH,30.88,57.57,95.65,68.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 11:00:00,Switzerland,Switzerland,CH,28.56,55.36,95.98,70.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 12:00:00,Switzerland,Switzerland,CH,27.21,53.74,96.14,69.57,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 13:00:00,Switzerland,Switzerland,CH,28.3,54.53,95.95,67.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 14:00:00,Switzerland,Switzerland,CH,30.8,55.81,95.64,62.98,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 15:00:00,Switzerland,Switzerland,CH,34.02,57.74,95.39,60.41,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 16:00:00,Switzerland,Switzerland,CH,36.76,58.81,95.48,61.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 17:00:00,Switzerland,Switzerland,CH,36.57,58.49,95.82,67.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 18:00:00,Switzerland,Switzerland,CH,44.7,68.11,94.77,68.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 19:00:00,Switzerland,Switzerland,CH,51.38,76.93,93.52,65.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 20:00:00,Switzerland,Switzerland,CH,49.53,75.88,93.41,63.48,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 21:00:00,Switzerland,Switzerland,CH,51.39,77.88,93.28,63.49,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 22:00:00,Switzerland,Switzerland,CH,56.1,84.43,92.52,64.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-03 23:00:00,Switzerland,Switzerland,CH,57.03,86.61,92.29,64.84,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 00:00:00,Switzerland,Switzerland,CH,53.8,82.86,92.73,64.42,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 01:00:00,Switzerland,Switzerland,CH,51.41,80.07,93.03,64.32,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 02:00:00,Switzerland,Switzerland,CH,48.51,76.56,93.35,63.65,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 03:00:00,Switzerland,Switzerland,CH,43.6,70.52,93.89,60.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 04:00:00,Switzerland,Switzerland,CH,45.1,72.16,93.72,60.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 05:00:00,Switzerland,Switzerland,CH,45.69,73.07,93.69,62.06,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 06:00:00,Switzerland,Switzerland,CH,44.2,71.68,93.93,64.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 07:00:00,Switzerland,Switzerland,CH,41.35,68.68,94.31,66.3,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 08:00:00,Switzerland,Switzerland,CH,38.99,66.63,94.73,69.81,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 09:00:00,Switzerland,Switzerland,CH,33.42,60.66,95.47,70.83,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 10:00:00,Switzerland,Switzerland,CH,28.92,55.81,96.04,71.14,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 11:00:00,Switzerland,Switzerland,CH,27.3,54.09,96.26,71.89,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 12:00:00,Switzerland,Switzerland,CH,25.19,51.4,96.52,70.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 13:00:00,Switzerland,Switzerland,CH,25.14,50.8,96.47,67.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 14:00:00,Switzerland,Switzerland,CH,26.32,51.05,96.2,63.27,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 15:00:00,Switzerland,Switzerland,CH,33.14,58.25,95.38,63.07,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 16:00:00,Switzerland,Switzerland,CH,32.24,56.57,95.87,66.34,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 17:00:00,Switzerland,Switzerland,CH,37.94,61.73,95.73,71.85,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 18:00:00,Switzerland,Switzerland,CH,40.85,65.36,95.29,71.73,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 19:00:00,Switzerland,Switzerland,CH,44.79,69.94,94.51,68.88,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 20:00:00,Switzerland,Switzerland,CH,46.27,72.61,94.09,67.01,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 21:00:00,Switzerland,Switzerland,CH,46.31,73.11,93.95,66.09,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 22:00:00,Switzerland,Switzerland,CH,50.84,78.35,93.36,65.35,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-04 23:00:00,Switzerland,Switzerland,CH,52.2,79.65,93.17,63.58,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 00:00:00,Switzerland,Switzerland,CH,54.33,82.25,92.96,64.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 01:00:00,Switzerland,Switzerland,CH,53.21,81.0,92.98,63.93,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 02:00:00,Switzerland,Switzerland,CH,49.2,76.49,93.38,63.52,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 03:00:00,Switzerland,Switzerland,CH,48.51,75.53,93.46,63.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 04:00:00,Switzerland,Switzerland,CH,53.06,80.67,92.86,64.75,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 05:00:00,Switzerland,Switzerland,CH,49.53,76.22,93.45,67.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 06:00:00,Switzerland,Switzerland,CH,44.08,68.56,94.39,69.28,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 07:00:00,Switzerland,Switzerland,CH,33.78,57.58,95.69,69.61,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 08:00:00,Switzerland,Switzerland,CH,27.62,52.0,96.33,71.15,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 09:00:00,Switzerland,Switzerland,CH,33.81,60.13,95.16,70.69,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 10:00:00,Switzerland,Switzerland,CH,33.71,61.1,95.08,72.04,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 11:00:00,Switzerland,Switzerland,CH,29.84,57.01,95.52,71.51,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 12:00:00,Switzerland,Switzerland,CH,30.88,58.11,95.4,70.74,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 13:00:00,Switzerland,Switzerland,CH,30.25,57.22,95.5,70.19,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 14:00:00,Switzerland,Switzerland,CH,32.78,58.93,95.2,67.11,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 15:00:00,Switzerland,Switzerland,CH,34.47,59.04,95.2,64.99,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 16:00:00,Switzerland,Switzerland,CH,33.35,55.69,95.76,65.71,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 17:00:00,Switzerland,Switzerland,CH,20.94,43.39,97.41,69.82,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 18:00:00,Switzerland,Switzerland,CH,27.53,50.72,96.55,69.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 19:00:00,Switzerland,Switzerland,CH,39.11,63.75,94.82,66.67,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 20:00:00,Switzerland,Switzerland,CH,42.37,67.92,94.17,64.8,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 21:00:00,Switzerland,Switzerland,CH,45.19,71.59,93.59,62.22,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 22:00:00,Switzerland,Switzerland,CH,48.59,75.56,93.11,60.97,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-05 23:00:00,Switzerland,Switzerland,CH,47.32,74.01,93.3,60.7,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 00:00:00,Switzerland,Switzerland,CH,49.61,76.52,93.09,60.95,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 01:00:00,Switzerland,Switzerland,CH,49.42,76.26,93.17,61.4,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 02:00:00,Switzerland,Switzerland,CH,45.53,71.79,93.61,60.96,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 03:00:00,Switzerland,Switzerland,CH,41.92,67.39,94.01,59.21,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 04:00:00,Switzerland,Switzerland,CH,44.83,70.62,93.66,59.86,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 05:00:00,Switzerland,Switzerland,CH,46.96,72.17,93.55,62.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 06:00:00,Switzerland,Switzerland,CH,54.76,77.83,93.26,67.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 07:00:00,Switzerland,Switzerland,CH,53.7,76.7,93.41,67.56,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 08:00:00,Switzerland,Switzerland,CH,44.12,69.5,94.18,68.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 09:00:00,Switzerland,Switzerland,CH,40.81,67.26,94.38,69.6,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 10:00:00,Switzerland,Switzerland,CH,39.02,65.93,94.56,70.92,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 11:00:00,Switzerland,Switzerland,CH,33.26,60.25,95.07,70.36,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 12:00:00,Switzerland,Switzerland,CH,32.88,59.4,95.15,68.78,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 13:00:00,Switzerland,Switzerland,CH,32.47,58.63,95.2,68.23,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-02-06 14:00:00,Switzerland,Switzerland,CH,30.67,55.33,95.48,63.31,EMBER + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
