Run,Elicitation,APR1400,EPR1750,AP1000,BWRX300,RollsRoyceSMR,NuScaleVOYGR6
63,3,0.05520294729302367,0.1778341544258319,0.11239462256047741,0.05946967615461485,0.10635819771228536,0.1711541219696759
64,4,0.15340876561293737,0.359525078540995,0.2749760787457363,0.27731785749721066,0.08449697580566173,0.11590104094237856
65,1,0.3819642925013045,0.0926685878040405,0.6336200167061934,0.03504927882859107,0.054139432310830606,0.0031482626970194254
66,2,0.11789362986777038,0.23970464791557877,0.16382249018239634,0.06077675296182253,0.3261088719299805,0.05725579021190111
67,3,0.26837882503711263,0.6639144879709008,0.4183470571672836,0.16370042419658215,0.19788803704450092,0.21475300152732085
68,4,0.12606265953525245,0.3655563435085819,0.5702810245744284,0.13098958518630824,0.09863395033700113,0.08908320478244171
69,1,0.122791587452529,0.191132141812678,0.2718186838985569,0.16935295498953015,0.3976145039553026,0.11075733380909435
70,2,0.13866488619044634,0.564858707091944,0.17027641929015255,0.19023040733181165,0.1914706392164462,0.04388980679760157
71,3,0.35437432799872803,0.3212096587908969,0.3676692293109443,0.42788736604397604,0.11357355532451022,0.051126738132944397
72,4,0.08580415243057019,0.351748255937964,0.44086145857719466,0.08102107357953525,0.27853308053283343,0.06079995081869197
73,1,0.08946741599163555,0.7319603368496534,0.6101487627396065,0.07215233182228163,0.10469819216851967,0.02455663990626091
74,2,0.27552478071720504,0.1523155751556419,0.38578668855117804,0.1760559841691528,0.395128674733834,0.024009917010536695
75,3,0.2353519274096108,0.5379462458722555,0.2104685649411627,0.10344599429389409,0.2512389696346788,0.08029254791343399
76,4,0.1634427670425043,0.1995495248964668,0.4080561957191681,0.18158433916673428,0.21558776143383274,0.0843961164290897
77,1,0.061344496168667995,0.29825505287232695,0.45906214927807554,0.08206188782060472,0.25328455454328613,0.09224421328241154
78,2,0.10728976489115415,0.13903779712549577,0.44034200312674165,0.05654577203407691,0.1737629959002683,0.05808071993653413
79,3,0.11982736197613332,0.5487668104066987,0.15641747508502157,0.24376922987573998,0.13207291969839047,0.11109644547699726
80,4,0.12843526007654224,0.6438841972956546,0.5196817490691952,0.08885444491982902,0.5669403050456876,0.07024683182935781
81,1,0.11593326881048664,0.3417847006588989,0.680139655311805,0.04540553985793653,0.18820091942722372,0.02225549129310456
82,2,0.3321633099756657,0.39402586274625145,0.4319344493699469,0.05098173155685712,0.19909225658792903,0.04158128845333326
83,3,0.2806968841898897,0.08620847991952153,0.16581931758904409,0.10327154350025108,0.0633023864287699,0.029931676828056697
84,4,0.03420097437792451,0.30945621988892935,0.6272210295009824,0.40363020748861544,0.13722508667327038,0.04277844663877002
85,1,0.21052983123249436,0.37385989491190974,0.6040220148946389,0.020916860944905146,0.578390415732986,0.02105873144538752
86,2,0.16689769307321703,0.45125272744772127,0.46050735368222867,0.17132489300256507,0.2098160933023797,0.13595435679428514
87,3,0.18878075990169,0.48313235515261405,0.20862794509510468,0.15867578445631259,0.08766517580568145,0.20745158212444595
88,4,0.1804754257882261,0.36319375383603303,0.5743778244501601,0.13470793609193346,0.23687116935393573,0.14121198765509763
89,1,0.17824095604415574,0.6348091066592144,0.43425607828827245,0.10257494092983623,0.1308741056257814,0.09852428246841195
90,2,0.2494859541216799,0.0945704204014801,0.4212975773407615,0.04788600906617885,0.10658389361405664,0.030038898673101888
91,3,0.12047749047827863,0.25347056890793496,0.10116890210295287,0.1416470880045285,0.16716273293081854,0.1250189582437339
92,4,0.08351482925296082,0.6695405761008608,0.36986309359668235,0.30213878645078945,0.21595929658870808,0.04020508223677455
93,1,0.31986256198024504,0.49977386981932964,0.505966943888319,0.14244581208089635,0.16374264284055287,0.030619086458047846
94,2,0.07142180277409194,0.5804172039867542,0.2891174495616545,0.14902052502936697,0.35052270543018266,0.10864998273732727
95,3,0.037530199093433046,0.28178874310343044,0.2449576903312831,0.11199013981686294,0.12178808526068145,0.12940118842931536
96,4,0.09028715414045142,0.4985579088070943,0.2686378807772153,0.2993528123543355,0.09823613232762679,0.16836732627169806
97,1,0.29639313597937983,0.5930289215521298,0.442938367906571,0.2100644624141427,0.36730742340373956,0.19691522515508245
98,2,0.15277697228503648,0.7739907260995827,0.15081306525744395,0.06977513054846579,0.365006139428988,0.1075851287230675
99,3,0.08716323799876584,0.27025446150860166,0.19215459499174245,0.3414543773884372,0.09579375411419473,0.07736543189598091
100,4,0.10577442169566634,0.43559716738380205,0.3810434221568012,0.15136626189849806,0.1512009805781257,0.04179437873520925
101,1,0.10934055546161785,0.6864366437685971,0.3971116626428794,0.04627134406310533,0.22760901322861143,0.04202256785732725
102,2,0.14628534460944012,0.38130208005321337,0.4270514337565004,0.07072473118732221,0.19330506237921982,0.25678304003720764
103,3,0.22778711469599283,0.14400302831559078,0.28815110760169954,0.22221473345666812,0.12988379557939253,0.053665873961380076
104,4,0.08374544609198185,0.24851571502271233,0.4151855288861671,0.3179380739817983,0.2392916069849427,0.12410259580203703
105,1,0.2910931919864764,0.26345533616583483,0.43630292666640186,0.2241772641544032,0.19163649740490046,0.11249157059804504
106,2,0.1982357291938842,0.4885738308068906,0.45062847062536626,0.08429633491828649,0.2620629036392972,0.10390211252777472
107,3,0.19851681506360377,0.10145861108403853,0.3369738242956861,0.40329958458712817,0.10723552636614639,0.22997351196903512
108,4,0.29354229427125317,0.6838182773120276,0.36939314570707865,0.11576607274054218,0.2092903400921109,0.12113343719148956
109,1,0.27800008042472096,0.6732014503675545,0.41089589823263145,0.18924919629804493,0.31322205631380645,0.05692269709034949
110,2,0.1462723156387606,0.46658853651941434,0.1568304061841551,0.040627891464004945,0.033078763592410534,0.10586376928934617
111,3,0.4022997944576899,0.10849501148128914,0.14509918295572227,0.09777875759044544,0.36541249439513246,0.12704017311549431
112,4,0.12044119209565694,0.35563820268612384,0.27677978326286096,0.18198802142632228,0.09267985058925597,0.14275112794737924
113,1,0.3018714078986178,0.14130933363472684,0.5279220691244715,0.07474871994334892,0.21767853625825132,0.02427545195598532
114,2,0.24509221706793913,0.3611390395846474,0.1591403808391422,0.07942266782298502,0.04239771494302666,0.021851887445889936
115,3,0.2115414549556236,0.35141829830014626,0.2431690240339062,0.25299506704174346,0.04773315394786408,0.06784178887878861
116,4,0.44474784443467097,0.26591295012283933,0.5805078093876107,0.15580915026385544,0.18600028257148937,0.05269048939078719
117,1,0.11383609268483565,0.07434332985585487,0.4410983624106873,0.2868009810132792,0.07997814090729446,0.03599660106339698
118,2,0.15349763092219773,0.15917705201256224,0.3926332758006602,0.04277832030370916,0.11966890645049248,0.07045952987432602
119,3,0.24223715842238458,0.12185666766360721,0.3107739508218313,0.07580307886780002,0.3267100544000644,0.022237523367350513
120,4,0.2503142287059152,0.3640445553115783,0.6179570307194834,0.33983229628107076,0.10100192320783095,0.09996558614671355
121,1,0.15709519145124348,0.43595108953448425,0.3757858738118704,0.1861371102903557,0.10779096987235216,0.07805398757604101
122,2,0.2920323801891012,0.20249267314557826,0.3006882452593154,0.0755076220712622,0.2461767810418896,0.16694481517252044
123,3,0.2312742876242969,0.15322670414886647,0.41187331866536514,0.44624317546871184,0.18134602722644436,0.01820471864656533
124,4,0.2833316422679267,0.6990015017718315,0.5067459079455772,0.33716750568863446,0.10770979737369589,0.08498572046865153
125,1,0.09725118583015893,0.3473034723913761,0.6555839482503407,0.11858219540080103,0.14187856905322174,0.04156309645517959
126,2,0.1975378726553208,0.24052023338205822,0.33555445815757157,0.02933242446042864,0.23408104605246755,0.048989167081586724
127,3,0.2108833473987124,0.2851788852029657,0.17118211340417203,0.24645275076391204,0.1106797581606804,0.08205900635163227
128,4,0.3519999322457348,0.35375053841940524,0.4102499865032828,0.09118249809280556,0.5424101169379492,0.07495500450470596
129,1,0.14601790025438624,0.05795727777151739,0.45685249953627194,0.20445524774650667,0.20158962586536394,0.15385481473159582
130,2,0.3217260654263566,0.20961292565840317,0.45240508432935805,0.11312359721768878,0.1054369401544223,0.1823553910739033
131,3,0.19225960987395188,0.3818533042168233,0.17928699826571026,0.0823412753256535,0.36490484907218185,0.017089660275780086
132,4,0.2761856477491486,0.5711447007954068,0.30274604714264286,0.3094726428387133,0.6131719832828436,0.08621748635391056
133,1,0.1769886457971921,0.20433220303605232,0.2537553217286693,0.05556420303915885,0.2672473087497688,0.04178135504490455
